,sample_id,X.query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
194,Lys2_ev_pop2_3,14_3_2890191-3084703_106,287.DR97_6086,8.97E-292,797,"COG1960@1|root,COG1960@2|Bacteria,1MYND@1224|Proteobacteria,1RNBN@1236|Gammaproteobacteria,1YD9S@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
195,Lys2_ev_pop2_3,14_3_2890191-3084703_123,287.DR97_6107,2.68E-293,801,"COG1960@1|root,COG1960@2|Bacteria,1MYND@1224|Proteobacteria,1RNBN@1236|Gammaproteobacteria,1YCT7@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
196,Lys2_ev_pop2_6,14_6_2811042-3146373_157,287.DR97_6085,4.19E-283,775,"COG1960@1|root,COG1960@2|Bacteria,1MYND@1224|Proteobacteria,1RNBN@1236|Gammaproteobacteria,1YF31@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,acyl-CoA dehydrogenase,-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
197,Lys2_ev_pop2_6,14_6_2811042-3146373_170,287.DR97_6102,5.54E-244,671,"COG1960@1|root,COG1960@2|Bacteria,1NDQ8@1224|Proteobacteria,1S0J8@1236|Gammaproteobacteria",1236|Gammaproteobacteria,I,acyl-CoA dehydrogenase,-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_1,Acyl-CoA_dh_N"
198,Lys2_ev_pop2_6,14_6_2811042-3146373_176,287.DR97_6108,4.02E-299,816,"COG1960@1|root,COG1960@2|Bacteria,1MYND@1224|Proteobacteria,1RNBN@1236|Gammaproteobacteria,1YF31@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,acyl-CoA dehydrogenase,-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
199,Lys2_ev_pop2_6,14_6_2811042-3146373_158,287.DR97_6086,8.97E-292,797,"COG1960@1|root,COG1960@2|Bacteria,1MYND@1224|Proteobacteria,1RNBN@1236|Gammaproteobacteria,1YD9S@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
200,Lys2_ev_pop2_6,14_6_2811042-3146373_175,287.DR97_6107,2.68E-293,801,"COG1960@1|root,COG1960@2|Bacteria,1MYND@1224|Proteobacteria,1RNBN@1236|Gammaproteobacteria,1YCT7@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
201,Lys2_ev_pop1_3,13_3_2835111-3078848_125,287.DR97_6077,1.26E-287,785,"COG1960@1|root,COG1960@2|Bacteria,1MYT7@1224|Proteobacteria,1RRIK@1236|Gammaproteobacteria,1YD8K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",msuC,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
202,Lys2_ev_pop2_3,14_3_2890191-3084703_97,287.DR97_6077,1.26E-287,785,"COG1960@1|root,COG1960@2|Bacteria,1MYT7@1224|Proteobacteria,1RRIK@1236|Gammaproteobacteria,1YD8K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",msuC,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
203,Lys2_ev_pop2_6,14_6_2811042-3146373_149,287.DR97_6077,1.26E-287,785,"COG1960@1|root,COG1960@2|Bacteria,1MYT7@1224|Proteobacteria,1RRIK@1236|Gammaproteobacteria,1YD8K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,I,"Acyl-CoA dehydrogenase, C-terminal domain",msuC,-,-,-,-,-,-,-,-,-,-,-,"Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N"
204,Lys2_ev_pop1_3,13_3_2835111-3078848_48,287.DR97_6009,0,8557,"COG0318@1|root,COG1020@1|root,COG0318@2|Bacteria,COG1020@2|Bacteria,1MU6G@1224|Proteobacteria,1T1II@1236|Gammaproteobacteria,1YE6K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,IQ,Phosphopantetheine attachment site,pvdL,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,Condensation,PP-binding"
205,Lys2_ev_pop1_4,13_4_2839227-3026093_45,287.DR97_6009,0,8557,"COG0318@1|root,COG1020@1|root,COG0318@2|Bacteria,COG1020@2|Bacteria,1MU6G@1224|Proteobacteria,1T1II@1236|Gammaproteobacteria,1YE6K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,IQ,Phosphopantetheine attachment site,pvdL,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,Condensation,PP-binding"
206,Lys2_ev_pop2_1,14_1_2921860-3009983_1,287.DR97_6009,0,1840,"COG0318@1|root,COG1020@1|root,COG0318@2|Bacteria,COG1020@2|Bacteria,1MU6G@1224|Proteobacteria,1T1II@1236|Gammaproteobacteria,1YE6K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,IQ,Phosphopantetheine attachment site,pvdL,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,Condensation,PP-binding"
207,Lys2_ev_pop2_3,14_3_2890191-3084703_20,287.DR97_6009,0,8557,"COG0318@1|root,COG1020@1|root,COG0318@2|Bacteria,COG1020@2|Bacteria,1MU6G@1224|Proteobacteria,1T1II@1236|Gammaproteobacteria,1YE6K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,IQ,Phosphopantetheine attachment site,pvdL,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,Condensation,PP-binding"
208,Lys2_ev_pop2_6,14_6_2811042-3146373_72,287.DR97_6009,0,8557,"COG0318@1|root,COG1020@1|root,COG0318@2|Bacteria,COG1020@2|Bacteria,1MU6G@1224|Proteobacteria,1T1II@1236|Gammaproteobacteria,1YE6K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,IQ,Phosphopantetheine attachment site,pvdL,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,Condensation,PP-binding"
209,Lys2_ev_pop3_5,15_5_2903545-2937794_10,287.DR97_6009,0,8557,"COG0318@1|root,COG1020@1|root,COG0318@2|Bacteria,COG1020@2|Bacteria,1MU6G@1224|Proteobacteria,1T1II@1236|Gammaproteobacteria,1YE6K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,IQ,Phosphopantetheine attachment site,pvdL,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,AMP-binding_C,Condensation,PP-binding"
210,Lys2_ev_pop1_3,13_3_2835111-3078848_19,287.DR97_5979,3.22E-209,577,"COG1092@1|root,COG1092@2|Bacteria,1QTVE@1224|Proteobacteria",1224|Proteobacteria,J,Methyltransferase domain,-,-,-,-,-,-,-,-,-,-,-,-,Methyltransf_25
211,Lys2_ev_pop1_4,13_4_2839227-3026093_15,287.DR97_5979,3.22E-209,577,"COG1092@1|root,COG1092@2|Bacteria,1QTVE@1224|Proteobacteria",1224|Proteobacteria,J,Methyltransferase domain,-,-,-,-,-,-,-,-,-,-,-,-,Methyltransf_25
212,Lys2_ev_pop2_6,14_6_2811042-3146373_43,287.DR97_5979,3.22E-209,577,"COG1092@1|root,COG1092@2|Bacteria,1QTVE@1224|Proteobacteria",1224|Proteobacteria,J,Methyltransferase domain,-,-,-,-,-,-,-,-,-,-,-,-,Methyltransf_25
213,Lys2_ev_pop1_3,13_3_2835111-3078848_49,287.DR97_6010,1.41E-122,349,"COG3617@1|root,COG3617@2|Bacteria,1QF4J@1224|Proteobacteria,1TC78@1236|Gammaproteobacteria,1YJZP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"BRO family, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Bro-N
214,Lys2_ev_pop1_3,13_3_2835111-3078848_144,287.DR97_6099,4.80E-220,606,"COG2207@1|root,COG2207@2|Bacteria,1MY46@1224|Proteobacteria,1S4YP@1236|Gammaproteobacteria,1YFJA@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,Cupin,-,-,-,-,-,-,-,-,-,-,-,-,"Cupin_6,HTH_18,HTH_AraC"
215,Lys2_ev_pop1_3,13_3_2835111-3078848_103,287.DR97_6056,1.55E-138,393,"COG2197@1|root,COG2197@2|Bacteria,1REBF@1224|Proteobacteria,1RWKT@1236|Gammaproteobacteria,1YG4U@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"helix_turn_helix, Lux Regulon",-,-,-,-,-,-,-,-,-,-,-,-,"GerE,Response_reg"
216,Lys2_ev_pop1_3,13_3_2835111-3078848_5,287.DR97_5705,8.60E-220,606,"COG0583@1|root,COG0583@2|Bacteria,1Q6E2@1224|Proteobacteria,1S4UZ@1236|Gammaproteobacteria,1YJ85@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
217,Lys2_ev_pop1_3,13_3_2835111-3078848_25,287.DR97_5985,2.04E-224,618,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,1YD1P@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
218,Lys2_ev_pop1_3,13_3_2835111-3078848_40,287.DR97_6000,4.77E-217,599,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1SK9P@1236|Gammaproteobacteria,1YG92@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
219,Lys2_ev_pop1_3,13_3_2835111-3078848_63,287.DR97_6016,1.43E-222,613,"COG0583@1|root,COG0583@2|Bacteria,1MXDQ@1224|Proteobacteria,1RPBS@1236|Gammaproteobacteria,1YDBJ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
220,Lys2_ev_pop1_3,13_3_2835111-3078848_96,287.DR97_6049,5.35E-215,594,"COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,1SN88@1236|Gammaproteobacteria,1YKVE@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
221,Lys2_ev_pop1_4,13_4_2839227-3026093_46,287.DR97_6010,1.41E-122,349,"COG3617@1|root,COG3617@2|Bacteria,1QF4J@1224|Proteobacteria,1TC78@1236|Gammaproteobacteria,1YJZP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"BRO family, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Bro-N
222,Lys2_ev_pop1_4,13_4_2839227-3026093_100,287.DR97_6056,1.55E-138,393,"COG2197@1|root,COG2197@2|Bacteria,1REBF@1224|Proteobacteria,1RWKT@1236|Gammaproteobacteria,1YG4U@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"helix_turn_helix, Lux Regulon",-,-,-,-,-,-,-,-,-,-,-,-,"GerE,Response_reg"
223,Lys2_ev_pop1_4,13_4_2839227-3026093_1,287.DR97_5705,5.42E-156,441,"COG0583@1|root,COG0583@2|Bacteria,1Q6E2@1224|Proteobacteria,1S4UZ@1236|Gammaproteobacteria,1YJ85@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
224,Lys2_ev_pop1_4,13_4_2839227-3026093_21,287.DR97_5985,2.04E-224,618,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,1YD1P@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
225,Lys2_ev_pop1_4,13_4_2839227-3026093_36,287.DR97_6000,4.77E-217,599,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1SK9P@1236|Gammaproteobacteria,1YG92@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
226,Lys2_ev_pop1_4,13_4_2839227-3026093_60,287.DR97_6016,1.43E-222,613,"COG0583@1|root,COG0583@2|Bacteria,1MXDQ@1224|Proteobacteria,1RPBS@1236|Gammaproteobacteria,1YDBJ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
227,Lys2_ev_pop1_4,13_4_2839227-3026093_93,287.DR97_6049,5.35E-215,594,"COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,1SN88@1236|Gammaproteobacteria,1YKVE@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
228,Lys2_ev_pop2_1,14_1_2921860-3009983_3,287.DR97_6010,1.41E-122,349,"COG3617@1|root,COG3617@2|Bacteria,1QF4J@1224|Proteobacteria,1TC78@1236|Gammaproteobacteria,1YJZP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"BRO family, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Bro-N
229,Lys2_ev_pop2_1,14_1_2921860-3009983_19,287.DR97_6016,1.43E-222,613,"COG0583@1|root,COG0583@2|Bacteria,1MXDQ@1224|Proteobacteria,1RPBS@1236|Gammaproteobacteria,1YDBJ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
230,Lys2_ev_pop2_1,14_1_2921860-3009983_52,287.DR97_6049,5.35E-215,594,"COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,1SN88@1236|Gammaproteobacteria,1YKVE@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
231,Lys2_ev_pop2_3,14_3_2890191-3084703_21,287.DR97_6010,1.41E-122,349,"COG3617@1|root,COG3617@2|Bacteria,1QF4J@1224|Proteobacteria,1TC78@1236|Gammaproteobacteria,1YJZP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"BRO family, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Bro-N
232,Lys2_ev_pop2_3,14_3_2890191-3084703_116,287.DR97_6099,4.80E-220,606,"COG2207@1|root,COG2207@2|Bacteria,1MY46@1224|Proteobacteria,1S4YP@1236|Gammaproteobacteria,1YFJA@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,Cupin,-,-,-,-,-,-,-,-,-,-,-,-,"Cupin_6,HTH_18,HTH_AraC"
233,Lys2_ev_pop2_3,14_3_2890191-3084703_75,287.DR97_6056,1.55E-138,393,"COG2197@1|root,COG2197@2|Bacteria,1REBF@1224|Proteobacteria,1RWKT@1236|Gammaproteobacteria,1YG4U@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"helix_turn_helix, Lux Regulon",-,-,-,-,-,-,-,-,-,-,-,-,"GerE,Response_reg"
234,Lys2_ev_pop2_3,14_3_2890191-3084703_12,287.DR97_6000,4.77E-217,599,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1SK9P@1236|Gammaproteobacteria,1YG92@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
235,Lys2_ev_pop2_3,14_3_2890191-3084703_35,287.DR97_6016,1.43E-222,613,"COG0583@1|root,COG0583@2|Bacteria,1MXDQ@1224|Proteobacteria,1RPBS@1236|Gammaproteobacteria,1YDBJ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
236,Lys2_ev_pop2_3,14_3_2890191-3084703_68,287.DR97_6049,5.35E-215,594,"COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,1SN88@1236|Gammaproteobacteria,1YKVE@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
237,Lys2_ev_pop2_3,14_3_2890191-3084703_132,287.DR97_6116,4.05E-210,581,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,1YHUP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
238,Lys2_ev_pop2_6,14_6_2811042-3146373_227,287.DR97_6162,1.07E-122,349,"COG0454@1|root,COG0456@2|Bacteria,1MZIE@1224|Proteobacteria,1S95R@1236|Gammaproteobacteria,1YK3K@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,Acetyltransferase (GNAT) domain,-,-,-,-,-,-,-,-,-,-,-,-,"Acetyltransf_1,Acetyltransf_10"
239,Lys2_ev_pop2_6,14_6_2811042-3146373_9,287.DR97_5685,3.45E-198,548,"COG2207@1|root,COG2207@2|Bacteria,1P23G@1224|Proteobacteria,1RZQ4@1236|Gammaproteobacteria,1YFMM@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,AraC-like ligand binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,HTH_18"
240,Lys2_ev_pop2_6,14_6_2811042-3146373_10,287.DR97_5686,1.90E-180,502,"COG2207@1|root,COG2207@2|Bacteria,1PDQ4@1224|Proteobacteria,1RXMA@1236|Gammaproteobacteria,1YJX4@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,AraC-like ligand binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"AraC_binding,HTH_18"
241,Lys2_ev_pop2_6,14_6_2811042-3146373_14,287.DR97_5690,1.58E-138,392,"COG1309@1|root,COG1309@2|Bacteria,1NCEF@1224|Proteobacteria,1RQ8N@1236|Gammaproteobacteria,1YH55@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"Bacterial regulatory proteins, tetR family",-,-,-,"ko:K16137,ko:K22041",-,-,-,-,"ko00000,ko03000",-,-,-,"TetR_C_6,TetR_N"
242,Lys2_ev_pop2_6,14_6_2811042-3146373_228,287.DR97_6163,1.78E-131,374,"COG1309@1|root,COG1309@2|Bacteria,1R5GP@1224|Proteobacteria,1TAD0@1236|Gammaproteobacteria,1YJTS@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"Bacterial regulatory proteins, tetR family",-,-,-,-,-,-,-,-,-,-,-,-,TetR_N
243,Lys2_ev_pop2_6,14_6_2811042-3146373_73,287.DR97_6010,1.41E-122,349,"COG3617@1|root,COG3617@2|Bacteria,1QF4J@1224|Proteobacteria,1TC78@1236|Gammaproteobacteria,1YJZP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"BRO family, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Bro-N
244,Lys2_ev_pop2_6,14_6_2811042-3146373_168,287.DR97_6099,4.80E-220,606,"COG2207@1|root,COG2207@2|Bacteria,1MY46@1224|Proteobacteria,1S4YP@1236|Gammaproteobacteria,1YFJA@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,Cupin,-,-,-,-,-,-,-,-,-,-,-,-,"Cupin_6,HTH_18,HTH_AraC"
245,Lys2_ev_pop2_6,14_6_2811042-3146373_217,287.DR97_6152,8.05E-230,632,"COG2207@1|root,COG2207@2|Bacteria,1PDQ7@1224|Proteobacteria,1SMPE@1236|Gammaproteobacteria,1YKBC@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"helix_turn_helix, arabinose operon control protein",-,-,-,-,-,-,-,-,-,-,-,-,HTH_18
246,Lys2_ev_pop2_6,14_6_2811042-3146373_127,287.DR97_6056,1.55E-138,393,"COG2197@1|root,COG2197@2|Bacteria,1REBF@1224|Proteobacteria,1RWKT@1236|Gammaproteobacteria,1YG4U@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"helix_turn_helix, Lux Regulon",-,-,-,-,-,-,-,-,-,-,-,-,"GerE,Response_reg"
247,Lys2_ev_pop2_6,14_6_2811042-3146373_1,287.DR97_5675,4.11E-106,311,"COG0583@1|root,COG0583@2|Bacteria,1PR6U@1224|Proteobacteria,1RZ84@1236|Gammaproteobacteria,1YD0T@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
248,Lys2_ev_pop2_6,14_6_2811042-3146373_29,287.DR97_5705,8.60E-220,606,"COG0583@1|root,COG0583@2|Bacteria,1Q6E2@1224|Proteobacteria,1S4UZ@1236|Gammaproteobacteria,1YJ85@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
249,Lys2_ev_pop2_6,14_6_2811042-3146373_49,287.DR97_5985,2.04E-224,618,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,1YD1P@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
250,Lys2_ev_pop2_6,14_6_2811042-3146373_64,287.DR97_6000,4.77E-217,599,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1SK9P@1236|Gammaproteobacteria,1YG92@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
251,Lys2_ev_pop2_6,14_6_2811042-3146373_87,287.DR97_6016,1.43E-222,613,"COG0583@1|root,COG0583@2|Bacteria,1MXDQ@1224|Proteobacteria,1RPBS@1236|Gammaproteobacteria,1YDBJ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
252,Lys2_ev_pop2_6,14_6_2811042-3146373_120,287.DR97_6049,5.35E-215,594,"COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,1SN88@1236|Gammaproteobacteria,1YKVE@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
253,Lys2_ev_pop2_6,14_6_2811042-3146373_184,287.DR97_6116,4.05E-210,581,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1RS6U@1236|Gammaproteobacteria,1YHUP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
254,Lys2_ev_pop2_6,14_6_2811042-3146373_231,287.DR97_6166,2.27E-209,579,"COG0583@1|root,COG0583@2|Bacteria,1MWM1@1224|Proteobacteria,1RZDI@1236|Gammaproteobacteria,1YEX5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
255,Lys2_ev_pop2_6,14_6_2811042-3146373_240,287.DR97_6175,1.74E-223,616,"COG0583@1|root,COG0583@2|Bacteria,1QY35@1224|Proteobacteria,1RNAV@1236|Gammaproteobacteria,1YKS5@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
256,Lys2_ev_pop2_6,14_6_2811042-3146373_201,287.DR97_6134,5.43E-175,488,"COG2188@1|root,COG2188@2|Bacteria,1MUEB@1224|Proteobacteria,1S2EW@1236|Gammaproteobacteria,1YDHI@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,UTRA,-,-,-,ko:K03710,-,-,-,-,"ko00000,ko03000",-,-,-,"GntR,UTRA"
257,Lys2_ev_pop3_4,15_4_2934003-2994541_11,287.DR97_6016,1.43E-222,613,"COG0583@1|root,COG0583@2|Bacteria,1MXDQ@1224|Proteobacteria,1RPBS@1236|Gammaproteobacteria,1YDBJ@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
258,Lys2_ev_pop3_5,15_5_2903545-2937794_12,287.DR97_6010,1.41E-122,349,"COG3617@1|root,COG3617@2|Bacteria,1QF4J@1224|Proteobacteria,1TC78@1236|Gammaproteobacteria,1YJZP@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,"BRO family, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Bro-N
259,Lys2_ev_pop3_5,15_5_2903545-2937794_1,287.DR97_6000,3.73E-37,132,"COG0583@1|root,COG0583@2|Bacteria,1MW16@1224|Proteobacteria,1SK9P@1236|Gammaproteobacteria,1YG92@136841|Pseudomonas aeruginosa group",1236|Gammaproteobacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
